,"0.0, 20.0","2.0, 46.0","3.0, 4.0","3.0, 11.0","3.0, 25.0","3.0, 49.0","3.0, 55.0","4.0, 41.0","5.0, 0.0","5.0, 16.0","5.0, 34.0"
1.4,1.1139682040024619,6.8926215601078695,5.272940805715116,-5.9137671841292345,-0.06893021327783,5.291790756926365,-0.7304057768119303,2.935025209361095,3.206296686316205,6.7282284935412005,6.879188498879573
1.45,1.0514560918625688,6.61311881281382,5.23124488769162,-5.817430503575524,-0.05110437436847004,5.226188795894895,-1.0421259189994403,3.096703508682765,3.350396371900885,6.2305896999520005,6.226728826410564
1.5,0.9637681351737899,6.253634219513499,5.077029696568966,-5.643335252715055,0.01815719569769003,5.266383305060115,-1.2678804430272184,3.244273986951735,3.5400035654692354,5.653768737568269,5.716771142050433
1.55,0.851687532820028,5.796452607219489,4.984110690127762,-5.386289652587572,0.046259304163210224,5.284935570961975,-1.4066022813871615,3.332397898903385,3.7617875172837554,5.070167302419689,5.191613358253384
1.6,0.791404613783441,5.297006853058289,4.91638654566798,-5.06357199481958,0.16157558553868023,5.326308402049155,-1.6021560077936723,3.4292809740825447,4.000654342322846,4.4938014980873096,4.696306968665963
1.65,0.780734280260504,4.787121451534437,4.862714329045676,-4.797771892197167,0.36606213663477005,5.279243213363134,-1.7628038595302413,3.619914257105095,4.141782614736005,3.858990169786,4.2686552187711335
1.7,0.7699066652888089,4.317063592348107,4.894292259754534,-4.559145307570322,0.5983198548047199,5.1808117861984755,-1.8628344416809344,3.8323170302275047,4.326963455956475,3.2608505132495393,3.8818175864385234
1.75,0.726129198604091,3.8086091743700337,4.925840634376378,-4.30752197265516,0.82365233732052,5.053982780189175,-1.8550979940613754,4.001221591818474,4.467702526580685,2.7653379727428495,3.6042010033176837
1.8,0.63795411696926,3.3817357397326235,4.937747211500858,-4.013357258687549,1.0873916859074702,4.961479653801405,-1.7625099093164254,4.167401529057625,4.649214755409185,2.31814237903665,3.4202398310385833
1.85,0.48877802917134094,2.9632381470484894,5.015222372824644,-3.7431697411536575,1.41573657644194,4.827995709274325,-1.5894907422322173,4.2045339624171545,4.812872420226755,2.0468348599813195,3.245979671472643
1.9,0.31830573194435097,2.555197805630759,5.143864413230924,-3.390088208448544,1.801610913618644,4.695945565161955,-1.3459274856012202,4.182837169092204,4.905441552118605,1.86880897190452,3.0708773860790433
1.95,0.14137251048703492,2.1359010432445396,5.270827699027238,-3.0716635381773543,2.2996165009726033,4.499943356043195,-1.1746813490432404,4.187113202643895,5.028390449685225,1.7104175394936698,2.9531022343204234
2.0,0.07313246540727492,1.7521320390805792,5.41113543082829,-2.9012816314822745,2.870695256083763,4.261176820338395,-1.0159098682470304,4.1846817255835145,5.082842094950075,1.6318677412672296,2.8710218742270333
2.05,0.011753038628374846,1.3985288522707195,5.608538549283571,-2.7722625697785945,3.437550152240275,4.005849640134115,-0.9023235736481403,4.219589070934555,5.075975366011405,1.6745022876565594,2.919092133884303
2.1,-0.147846978113245,1.1541025562127096,5.81245248551914,-2.6630986983952942,3.99934923115085,3.707824250149954,-0.8046116656455704,4.1673168951042046,5.050192996689395,1.7987440556927794,3.0415017020352733
2.15,-0.2980342833534051,1.0315707292597094,6.10409215888742,-2.5119652196721143,4.57103658758916,3.47939190294679,-0.5934641859541503,4.047180161837215,4.986437431610665,1.96667832815786,3.1874285818721835
2.2,-0.43220408762012497,1.0269020156867192,6.409684656106851,-2.3485432023077744,5.12446043869298,3.289920119989537,-0.4276154195578503,3.905693986576935,4.963543781791815,2.22208421698961,3.356562166463643
2.25,-0.5143030535038051,1.1366544791488695,6.834546936846861,-2.2148532516560646,5.628956734881211,3.107550779871316,-0.3263995451606603,3.784441809911665,4.859529464469065,2.6171377110848795,3.398316494954213
2.3,-0.5632554527299152,1.4031104611612593,7.218146643949391,-2.1456190831272046,6.1713361823869395,2.997491674349617,-0.3047761450979103,3.680457365130735,4.698021320838065,2.9519605811926795,3.4344746687417933
2.35,-0.6235267414507151,1.7710621931917396,7.60008880896274,-2.1618754277336643,6.65948493912081,2.866904501937758,-0.26032640212570035,3.577894288190125,4.475007938261025,3.2460551525192,3.5076333809050535
2.4,-0.706514611565235,2.1870799378552697,7.90988626985801,-2.196996950838084,7.0209072393799605,2.7899712488582207,-0.2478262173996404,3.385930277753885,4.304046595802145,3.52650049924244,3.6104128884707736
2.45,-0.7658169985211152,2.6325695305789596,8.11435329500725,-2.2037447300921746,7.365718521606739,2.7628184961124354,-0.26471252271458034,3.145363137822825,4.145485279900025,3.7843248607874296,3.735367901894043
2.5,-0.790855211976355,3.0549224868423597,8.37348309325546,-2.2027572552463344,7.627816640827101,2.722382685549404,-0.3884636880346104,2.918669500504275,4.012741104674715,4.00941362737598,3.7814249244251936
2.55,-0.7770827421607251,3.4327735795080834,8.65884649105778,-2.3579351569011844,7.81094945010018,2.666243849742634,-0.5393669435423003,2.608562906014975,3.8575605922094853,4.2420051580209694,3.788276609626654
2.6,-0.737658806573275,3.7972509095198834,8.87252254428583,-2.5881056002042144,7.92322810848996,2.637731802340893,-0.7699806383478605,2.377689077324945,3.7406149287618753,4.379632558205699,3.761886413832733
2.65,-0.672976018192905,4.130008417037362,9.0715399883057,-2.8875236341380544,7.96184055010316,2.612307900469002,-1.0224357554500103,2.1632082807801947,3.6299809576122053,4.45774198606737,3.7721338388701637
2.7,-0.603865994871335,4.462878052213234,9.22531616914039,-3.157280280236744,7.901767649731161,2.618632335807257,-1.1793072466166954,1.994757467046755,3.4433697148560354,4.557841908137309,3.7805626871503737
2.75,-0.585854786613925,4.815984308713347,9.30127794004083,-3.3349620727872846,7.74062459464316,2.642345186379497,-1.2775311205992215,1.872089900917425,3.3052723654592455,4.57003889704381,3.7084896641083738
2.8,-0.5974216974901552,5.15623783837051,9.40797698613755,-3.4336321616996646,7.55579664614463,2.712998684902776,-1.3337919863066494,1.705025582741805,3.216155230256085,4.56000504942943,3.568000607828994
2.85,-0.5016683210579052,5.3558697492338,9.55130694217088,-3.435884389787274,7.35230063368048,2.871869946855859,-1.3698350280000233,1.6613929399580547,3.098801056058335,4.57645551554827,3.388959214555533
2.9,-0.333690919517605,5.47044662148015,9.687401925301021,-3.577182990692134,7.117603727577631,3.026108654848296,-1.5865689528475173,1.651115730702175,3.0150067493402455,4.608766221899581,3.1630571372257132
2.95,-0.09973067102788513,5.52860419960075,9.80682393322277,-3.7695744163426514,6.977964693637469,3.20303018023507,-1.8236577915455063,1.6680979490257952,2.863268276377405,4.58089819334378,2.8514972531592933
3.0,0.13451400022394489,5.50454918790173,9.87846192448843,-3.9639186276377885,6.83605646239838,3.382531398003136,-2.004627891486601,1.6698788829060751,2.7359323463735947,4.44020188668434,2.6230150474715135
3.05,0.31364120997480893,5.302664515102229,9.97556485545784,-4.1805307892855765,6.61236615359994,3.510641058418358,-2.1629264999983495,1.7139618277872444,2.648528392317595,4.375952586335529,2.4228660501396835
3.1,0.47464249484019694,4.98506582505418,10.01941779924308,-4.3131218259737665,6.35922912232485,3.706653959674539,-2.280916709549101,1.7437694717803147,2.5798424441757355,4.3082911531978105,2.2390237418429932
3.15,0.6429764944808889,4.594015372832841,10.02420071001885,-4.369916961188076,6.17621515919875,3.954117553223985,-2.3764424690478503,1.814516655633395,2.4862501338443446,4.323198617910929,2.0157925585630134
3.2,0.758013674091518,4.117068251849343,10.09334547439039,-4.452512863543617,5.93663936689149,4.218274534013525,-2.4459808601100392,1.9015828858434345,2.3626192425866446,4.35173748484625,1.7848526155306033
3.25,0.8911899325887869,3.6806279794608443,10.08365088434332,-4.530329102448066,5.7083951081254405,4.537443465346425,-2.4620664736772726,1.9996171053845648,2.184440463821905,4.32214760340131,1.6256976317037832
3.3,1.0664646937451847,3.2330832420751534,10.037109269673302,-4.495061727792857,5.450099631485401,4.794709576765825,-2.4773863239925684,2.2064540206286845,1.9553593370102649,4.243513519772499,1.5203736570008135
3.35,1.27105537291509,2.8062364024551294,10.045805442830801,-4.400982196811688,5.19445751863052,5.038867611548865,-2.3721137499179963,2.3930750117339246,1.673034082459395,4.1507384041008795,1.4894298773428436
3.4,1.420421824888485,2.4291183695137795,10.020201053107531,-4.333190036024132,4.94809402711785,5.384559997774435,-2.1821058384595142,2.5465596556261145,1.4158696506453048,4.0476306611009,1.4353757471524236
3.45,1.547587795925306,2.0711475138136195,10.04788982888795,-4.333571608586085,4.74931254193483,5.697714606086375,-2.0213209099118803,2.644558654893185,1.242015585701975,3.89496578336804,1.3830015461307235
3.5,1.671728499397648,1.6877207679898194,10.141843009848891,-4.389689151685252,4.64977457880398,6.097098473803355,-1.8723194576998274,2.631468160013795,1.0188408117189949,3.7777178019129094,1.4257756876474135
3.55,1.82832694899293,1.3707848042466093,10.152895963805861,-4.526546867692885,4.52175360965449,6.4364072270536745,-1.7502441148992265,2.664556593028415,0.7437991594069449,3.5880932846540894,1.5313238632472834
3.6,1.945009948444906,1.1535093124457596,10.120919911256951,-4.796921677292153,4.3653962786938,6.674446964052075,-1.6229605326652594,2.6138254141795247,0.581637165958395,3.3595058644351097,1.6749396056774732
3.65,1.9970292382864099,1.0118821883423497,10.038138849459731,-4.908842083335743,4.1590342318582,6.843193072304835,-1.3316380843499964,2.5519442461024946,0.43853812675994486,3.05017334186061,1.9054645729550033
3.7,1.920299485392091,0.8880977766486993,9.90092604721984,-5.011257262650408,3.76948065119439,6.947548849512175,-1.0141065660989403,2.505619074535695,0.37053597926121484,2.7342100912336296,2.2303293618913735
3.75,1.792624982125445,0.7905580609263096,9.73471473007227,-5.066214329498559,3.327483662496263,6.988116400341965,-0.7667308688801904,2.386551968318435,0.3133038917807549,2.4703118001416797,2.5071993763809735
3.8,1.7383258970695428,0.7617096096012994,9.56153883884806,-5.037870165709464,2.913602764327899,7.008498299692805,-0.4558669757368303,2.221249335108115,0.2611455985779749,2.18173186218017,2.7979811067513536
3.85,1.6745684676235708,0.8022913456948495,9.47164410961591,-5.081245375785875,2.509290234932841,6.945962734950575,-0.18577761184646047,2.0803506019744944,0.21490252715716496,1.9413851815219196,3.0814687405595236
3.9,1.570187497274153,0.9268388705974395,9.46438930449176,-5.168452318203008,2.080541892861349,6.812667517174325,0.07422836031788949,1.9598783104211552,0.17769508962771496,1.6666901035804997,3.4016069671946436
3.95,1.5234145090923659,1.1093348823808595,9.37296537228949,-5.243546023757324,1.707990174673384,6.600611262204195,0.3005666030048797,1.822117828580545,0.11244188740076488,1.4329932333888298,3.750180438718643
4.0,1.4316153359560828,1.2898077201501996,9.29824096680697,-5.367892118679382,1.3733849785131902,6.332368947817555,0.5366784031562095,1.6396533004012745,0.07362292254064484,1.27451082049999,4.079865742686294
4.05,1.2809434477266368,1.4567677269857393,9.17905015310204,-5.473733399590315,1.1135877987648202,6.128611088625345,0.8018768105363097,1.3478817871996345,0.11040088072601484,1.1886040266690099,4.343472109834414
4.1,1.101924531809723,1.5527549561975293,9.043260745996221,-5.546697967819268,0.8768806941252201,5.9714752350814155,0.9895923558487296,1.066880034894365,0.18383340373052492,1.1738696933814996,4.544710660715274
4.15,1.0379660318881199,1.6472813845841197,8.87992305318709,-5.594367321517717,0.7101322548750901,5.6849429365402155,1.0380816363632195,0.8364563087071546,0.256720331016715,1.1785025938106601,4.732230959518594
4.2,1.02346828132445,1.7803610477943095,8.65528537643099,-5.606007456279102,0.5712001314541499,5.433121187458385,1.0697730535992895,0.6595057011461947,0.2810637337290949,1.1672995743779895,4.942043957969873
4.25,0.9968272878282679,1.9516313189996892,8.357546533964381,-5.672972012663695,0.34977951601627,5.053421959590735,1.0626659151743598,0.5768421727557249,0.32664809341270495,1.15905762313331,5.099136825300444
4.3,0.9613638833689789,2.0736210627134493,8.03938272851,-5.6604662677782045,0.15781999200169006,4.715391681889285,1.0525343310817896,0.4444039834135247,0.44072777614496483,1.1742938945710097,5.253680787517394
4.35,0.9074811985223479,2.1534461917735293,7.671842941881421,-5.56079162059798,-0.0050467158860301176,4.494825341874815,1.0253028478846198,0.30875702751994494,0.47658361559973494,1.1735936687899597,5.397155290463494
4.4,0.8429751518911109,2.1477857513703595,7.3350114563913404,-5.519560602943278,-0.09434453436002999,4.334084310391075,0.9384604896330297,0.21602475469389493,0.5365124260816547,1.2023874238399195,5.513616857540283
4.45,0.909765536036371,2.1542198759699795,7.00934051765565,-5.412868979095045,-0.051346847531799966,4.224632386158835,0.8433297661851897,0.042838640479734735,0.5945575182749747,1.2538204317002197,5.5870173778152035
4.5,1.021224638149211,2.1630006123871093,6.69149433264551,-5.305209623990756,0.015485471304379939,4.120124961660105,0.8026231290191195,0.0721013734703746,0.6281013207178947,1.3008925206019297,5.698927337663403
4.55,1.0621325367003325,2.2113761715862292,6.27337283736331,-5.225549650418456,0.12314591386195994,4.066449495349345,0.6321641777798197,0.13968592031855476,0.6298040378805749,1.3474905864470896,5.800344821960284
4.6,1.1520891156969444,2.2075167472235897,5.775008358930361,-5.00471780449886,0.2276741739800201,4.043441790146375,0.48427177051062964,0.18046654503230464,0.631370297654205,1.3714388866261498,5.9179133309317935
4.65,1.3166352556130598,2.1661363289563598,5.248003271909463,-4.804752911312661,0.33347427764873006,4.034016366788795,0.3670974979852395,0.2116049763232346,0.6679722159153749,1.33143769783051,6.060523535852194
4.7,1.42150016623602,2.1036399262152496,4.810117014101057,-4.629041781519333,0.43759395307275994,4.119943088054545,0.32809622034399943,0.30421018742928485,0.718879461545425,1.2751473654669097,6.181407337284194
4.75,1.5756967161727309,1.9769811634840395,4.368962147763031,-4.360216865290594,0.60009691025002,4.211255906426345,0.28150376267573973,0.4208570102706948,0.7712324384597051,1.1735900226759695,6.283434424936064
4.8,1.769081765451714,1.8843237054016493,4.012788962660673,-4.16050969791034,0.7605274153067101,4.289248283501835,0.16194507694589966,0.6717189627805249,0.7497461213403651,0.9926569478358998,6.412162456039454
4.85,1.959847648330598,1.9365400658559695,3.6127007517934464,-4.024464558656174,0.9329293612692802,4.254895318115995,0.015623758751029726,1.0151123974469245,0.7301070223990951,0.7192692049469498,6.571435672098024
4.9,2.087376756158763,1.9627907721196296,3.2387301623549405,-3.8437007563830865,1.05114954635392,4.248028588632325,-0.08107142064244033,1.3869910435970851,0.6467307011437151,0.3928634186967699,6.808788370461394
4.95,2.152673183803498,1.9030747803368095,2.8773667002622805,-3.6048235241903144,1.08431983802165,4.213312665199325,-0.1598841241411304,1.7868278632924444,0.6154618105080247,0.11765006536865963,6.997437459495443
